generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
10,3.727739569527807e-05,7.655711713415046e-05,0.0002718739518032537,0.0001665580350114228,0.0001671703655271273,6.613617479252333e-05,0.0001290304088842226,8.545840887104124e-05,0.00019169922193617336,1.8100800242263642e-05,8.510790043915292e-05,0.00016072983902983736,9.280612256290423e-05,0.0002007267552141716,8.477553640337785e-05,0.0007748697584856329,0.00013518794694567654,8.574378867998228e-05,0.00016039384842957512,0.00012075125566349805
11,3.727709207732477e-05,2.8136202757756297e-05,0.00021090582613516944,8.721175380873447e-05,0.00011327005218681741,5.989985191802824e-05,8.32742865216016e-05,3.706321224961789e-05,0.00019169922193617336,1.8100800242263642e-05,8.510790043915292e-05,0.00016072983902983736,7.234915910078168e-05,0.00011981137641874792,8.477553640337785e-05,0.00022947449728753569,0.00013518794694567654,3.492964444042937e-05,0.00014044258890751304,0.00012075125566349805
12,8.836060799835476e-06,7.869697525896293e-06,0.00013407736626533913,1.2749345853988565e-05,0.00011327005218681741,5.806152770429126e-05,8.32742865216016e-05,3.706321224961789e-05,0.00019169922193617336,8.260276676660217e-06,4.873225437004462e-05,0.00016072983902983736,5.5918052711667004e-05,0.0001076024097819054,7.574066244926384e-05,0.00022947449728753569,8.627018236450324e-05,2.9617548805926923e-05,0.00014044258890751304,4.700001964394828e-05
13,8.836060799835476e-06,7.869697525896293e-06,9.075423431414039e-05,1.2749345853988565e-05,0.00011309817682922157,3.3422655972377145e-05,7.004231088674478e-05,3.706321224961789e-05,0.0001398708493957219,8.260276676660217e-06,3.591635334931463e-05,0.00016072983902983736,3.798971426784373e-05,5.348694623743514e-05,6.722273918353506e-05,0.00022947449728753569,5.693132685302885e-05,8.432885387065523e-06,0.00011924636048485386,4.700001964394828e-05
14,8.836060799835476e-06,7.869697525896293e-06,9.075423431414039e-05,1.0923118961941924e-05,5.834231634802599e-05,3.3422655972377145e-05,2.5688824713096187e-05,1.3044618055214832e-05,0.0001398708493957219,8.260276676660217e-06,3.591635334931463e-05,0.00016072983902983736,2.9206117502384983e-05,4.615846435368694e-05,5.581480527333904e-05,0.00011981012032262817,5.693132685302885e-05,8.432885387065523e-06,8.467192462966853e-05,4.700001964394828e-05
15,8.836060799835476e-06,7.869697525896293e-06,7.24557872335722e-05,1.0923118961941924e-05,2.15385556531921e-05,2.5670609236459506e-05,2.5688824713096187e-05,1.0340122428933144e-05,0.00010515036101401941,8.260276676660217e-06,3.591635334931463e-05,0.00016072983902983736,2.611208468281016e-05,4.615846435368694e-05,1.8314889036067113e-05,0.00011981012032262817,5.693132685302885e-05,8.141026855412976e-06,7.431252070868947e-05,2.2809226841305666e-05
16,7.01479480149056e-06,7.869697525896293e-06,7.24557872335722e-05,1.1138713961438883e-06,2.15385556531921e-05,2.5670609236459506e-05,2.5688824713096187e-05,1.0340122428933144e-05,8.963182320112209e-05,8.260276676660217e-06,3.591635334931463e-05,8.387218403261326e-05,2.611208468281016e-05,2.0959932964779665e-05,1.8314889036067113e-05,0.00011981012032262817,3.348141571750004e-05,5.862457331487032e-06,1.9537837879819874e-05,2.2809226841305666e-05
17,2.3597629234750425e-06,6.57553009090887e-06,7.24557872335722e-05,1.1138713961438883e-06,2.15385556531921e-05,2.5670609236459506e-05,2.5688824713096187e-05,1.0340122428933144e-05,8.963182320112209e-05,6.511922309210665e-06,3.591635334931463e-05,7.938073817505831e-05,2.611208468281016e-05,2.0959932964779665e-05,1.8314889036067113e-05,4.779202008362428e-05,2.19049611989534e-05,5.862457331487032e-06,9.277551159288969e-06,2.2809226841305666e-05
18,2.3597629234750425e-06,6.57553009090887e-06,4.718131746543365e-05,1.1138713961438883e-06,2.15385556531921e-05,2.5501806326274394e-05,2.5688824713096187e-05,5.349669278064195e-06,4.9515469027648584e-05,6.511922309210665e-06,2.1950662962855706e-05,6.140704054527778e-05,7.918437297842451e-06,1.211703768973606e-05,8.183377419060143e-06,1.1680897047347868e-05,2.19049611989534e-05,5.862457331487032e-06,9.277551159288969e-06,2.2809226841305666e-05
19,2.3597629234750425e-06,6.57553009090887e-06,1.7543730348715914e-05,1.1138713961438883e-06,2.15385556531921e-05,2.5501806326274394e-05,2.5688824713096187e-05,3.4959042075675946e-06,3.438601608856501e-05,6.511922309210665e-06,2.1950662962855706e-05,1.8177370592511816e-05,6.1998541289296874e-06,1.211703768973606e-05,5.244662495594289e-06,1.1680897047347868e-05,1.43024826791332e-05,5.862457331487032e-06,9.277551159288969e-06,1.1772752776895264e-05
20,2.3597629234750425e-06,6.57553009090887e-06,1.7543730348715914e-05,1.1138713961438883e-06,6.710002839337221e-06,1.6474565647571742e-05,2.4831291558913687e-05,3.4959042075675946e-06,3.438601608856501e-05,6.511922309210665e-06,8.958260321614177e-06,1.8177370592511816e-05,5.533601006901923e-06,1.211703768973606e-05,5.244662495594289e-06,1.1680897047347868e-05,1.43024826791332e-05,4.200158763018511e-06,3.7204271019792623e-06,1.1772752776895264e-05
21,2.3597629234750425e-06,6.57553009090887e-06,1.7543730348715914e-05,1.1138713961438883e-06,6.710002839337221e-06,1.6117788727358248e-05,1.5924642978462105e-05,3.4959042075675946e-06,2.7360570029731658e-05,6.511922309210665e-06,8.958260321614177e-06,1.8177370592511816e-05,5.533601006901923e-06,1.211703768973606e-05,5.244662495594289e-06,1.1680897047347868e-05,1.43024826791332e-05,4.200158763018511e-06,3.7204271019792623e-06,1.1772752776895264e-05
22,2.3597629234750425e-06,3.5582547722613826e-06,1.7543730348715914e-05,1.1138713961438883e-06,6.710002839337221e-06,1.6117788727358248e-05,1.4928839424242967e-05,3.4959042075675946e-06,2.6150402833490153e-05,6.511922309210665e-06,8.958260321614177e-06,1.8177370592511816e-05,5.533601006901923e-06,1.211703768973606e-05,5.244662495594289e-06,1.1680897047347868e-05,1.43024826791332e-05,4.200158763018511e-06,3.7204271019792623e-06,1.1772752776895264e-05
23,2.3597629234750425e-06,3.5582547722613826e-06,1.7543730348715914e-05,1.1138713961438883e-06,6.710002839337221e-06,1.6117788727358248e-05,1.3180528737756563e-05,5.651527735090019e-07,2.6150402833490153e-05,5.169016110301463e-06,8.958260321614177e-06,1.8177370592511816e-05,3.785195842740669e-06,1.211703768973606e-05,5.244662495594289e-06,1.1680897047347868e-05,1.43024826791332e-05,4.200158763018511e-06,3.7204271019792623e-06,1.1772752776895264e-05
24,2.3597629234750425e-06,3.5582547722613826e-06,9.670990772903772e-06,1.1138713961438883e-06,6.710002839337221e-06,1.6117788727358248e-05,1.0280443396302879e-05,5.651527735090019e-07,1.743945688364073e-05,5.169016110301463e-06,8.958260321614177e-06,1.297275888033462e-05,3.785195842740669e-06,1.211703768973606e-05,5.244662495594289e-06,3.6456260306124527e-06,1.43024826791332e-05,4.200158763018511e-06,3.7204271019792623e-06,9.78302080583022e-06
25,2.3597629234750425e-06,3.5582547722613826e-06,9.670990772903772e-06,1.1138713961438883e-06,6.710002839337221e-06,5.564748413456503e-06,1.0280443396302879e-05,5.651527735090019e-07,1.743945688364073e-05,5.169016110301463e-06,3.3046031738441908e-06,1.085333955822419e-05,3.785195842740669e-06,1.211703768973606e-05,5.244662495594289e-06,3.6456260306124527e-06,1.4053900969361626e-05,4.200158763018511e-06,3.7204271019792623e-06,5.468970475440026e-06
26,2.3597629234750425e-06,3.5582547722613826e-06,7.232913595538238e-06,1.1138713961438883e-06,6.710002839337221e-06,5.564748413456503e-06,1.0280443396302879e-05,5.651527735090019e-07,1.432695726161345e-05,5.169016110301463e-06,3.3046031738441908e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,5.244662495594289e-06,3.6456260306124527e-06,1.4053900969361626e-05,4.200158763018511e-06,3.7204271019792623e-06,5.468970475440026e-06
27,2.3597629234750425e-06,3.5582547722613826e-06,7.232913595538238e-06,1.1138713961438883e-06,5.041611519593858e-06,5.564748413456503e-06,1.0280443396302879e-05,5.651527735090019e-07,1.432695726161345e-05,5.169016110301463e-06,3.3046031738441908e-06,8.895117756085252e-06,3.785195842740669e-06,6.07020942301833e-06,5.244662495594289e-06,3.6456260306124527e-06,1.4053900969361626e-05,4.200158763018511e-06,1.921892359723496e-06,5.468970475440026e-06
