generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
43,5.676553173028614e-07,7.344654012693238e-08,2.2238184260947278e-07,3.959689958874776e-07,3.630351241257933e-06,8.162463155156794e-07,3.9384157220258296e-08,1.497857061321507e-08,2.597421670436366e-07,3.3781846736282946e-07,2.2896691969955883e-07,7.175867774236258e-07,2.356292302470625e-07,1.8179335068361837e-07,1.089392243758979e-07,3.714511336607811e-07,3.049199240757753e-07,1.4718850146016555e-07,5.69114602326421e-07,9.656555324353374e-09
44,5.63443694806411e-07,6.863848121264658e-08,2.2238184260947278e-07,3.959689958874776e-07,3.630351241257933e-06,7.784769627989667e-07,3.9384157220258296e-08,1.497857061321507e-08,1.9698080879050348e-07,3.262198658538146e-07,2.2896691969955883e-07,7.169467654635805e-07,2.0174205545842593e-07,1.8179335068361837e-07,8.849888852768365e-08,3.714511336607811e-07,3.049199240757753e-07,1.4718850146016555e-07,4.4239804783594624e-07,9.656555324353374e-09
45,5.530481110058791e-07,6.386654238409298e-08,1.8054037554323014e-07,3.959689958874776e-07,1.1493506180929205e-06,7.377583806767691e-07,3.408266813768697e-08,1.497857061321507e-08,1.2335156593736352e-07,3.11566072372872e-07,2.2896691969955883e-07,6.725526763714966e-07,1.9831056095856598e-07,1.7267270790645958e-07,8.806445479815154e-08,3.714511336607811e-07,3.048917203567133e-07,1.3594509846903108e-07,4.4239804783594624e-07,9.656555324353374e-09
46,5.511312511274996e-07,6.386654238409298e-08,1.8054037554323014e-07,3.664717740688527e-07,1.1493506180929205e-06,6.404163741772143e-07,3.408266813768697e-08,1.4416453106015115e-08,1.2335156593736352e-07,3.0943489293418337e-07,1.7154894881041287e-07,5.607798019163805e-07,1.9831056095856598e-07,1.7267270790645958e-07,8.33444585318138e-08,3.683419568133387e-07,2.819399658224998e-07,1.3594509846903108e-07,4.4239804783594624e-07,7.024223243962125e-09
47,5.511312511274996e-07,5.8384198158373614e-08,1.791907193705999e-07,3.609954123397316e-07,8.732851837036727e-07,6.404163741772143e-07,3.408266813768697e-08,1.4202881715996533e-08,1.2335156593736352e-07,3.0808237575970674e-07,1.7154894881041287e-07,4.068722975983706e-07,1.8153415364915696e-07,1.7267270790645958e-07,7.933055772278754e-08,3.683419568133387e-07,1.362910550775863e-07,1.0428178062402495e-07,3.8403675142587806e-07,5.940752928106211e-09
48,5.449912551473667e-07,4.047245148167497e-08,1.567268342689789e-07,3.5468128013258917e-07,5.392744443321852e-07,4.873019760524915e-07,3.408266813768697e-08,1.4202881715996533e-08,9.992983504888254e-08,2.893894293010804e-07,1.7154894881041282e-07,2.0047984688158377e-07,1.8153415364915696e-07,1.7213949490350024e-07,7.933055772278754e-08,3.4192501255946013e-07,1.1698182156758113e-07,9.722249830071917e-08,3.8403675142587806e-07,5.940752928106211e-09
49,5.449912551473667e-07,4.0038686971588326e-08,1.567268342689789e-07,3.52860045708838e-07,5.392744443321852e-07,4.873019760524915e-07,3.359152510721396e-08,1.4121343207011388e-08,9.992983504888254e-08,2.893894293010804e-07,1.7154894881041282e-07,1.732727850623911e-07,1.8153415364915696e-07,1.7185505489083364e-07,7.933055772278754e-08,3.419247758478709e-07,1.1698182156758113e-07,9.722249830071917e-08,3.0342030270091874e-07,5.067234482939373e-09
50,5.448821484474051e-07,3.8900765640146824e-08,1.567268342689789e-07,3.0424469305189983e-07,5.392744443321852e-07,4.873019760524915e-07,3.1734612566097385e-08,1.401107549642189e-08,8.389984362883804e-08,2.893894293010804e-07,1.7154894881041282e-07,1.732727850623911e-07,1.8153415364915696e-07,1.714881771569887e-07,7.770974782645534e-08,3.419247758478709e-07,1.1698182156758113e-07,9.722249830071917e-08,3.0342030270091874e-07,5.067234482939373e-09
51,5.448821484474051e-07,3.8900765640146824e-08,1.5090509495147307e-07,3.0424469305189983e-07,5.392744443321852e-07,4.873019760524915e-07,2.412053045363336e-08,1.3869403571362084e-08,7.820624217533599e-08,2.8391686886372176e-07,1.7050213019588452e-07,1.6009360449794285e-07,1.715034795542796e-07,1.0962295609950197e-07,7.04616361683576e-08,1.1163521469302157e-07,1.1698182156758113e-07,8.167717564172245e-08,3.0342030270091874e-07,5.041959776061475e-09
52,5.448821484474051e-07,3.8900765640146824e-08,1.5090509495147307e-07,3.0424469305189983e-07,4.646392996953829e-07,4.873019760524915e-07,1.3850828431851401e-08,4.868318772631165e-09,7.291098138031122e-08,2.5262540261851754e-07,1.7050213019588452e-07,1.1807680697709474e-07,1.715034795542796e-07,1.0962295609950197e-07,5.5683962336800416e-08,1.1163521469302157e-07,1.1698182156758113e-07,8.167717564172245e-08,3.0342030270091874e-07,4.951005126584108e-09
53,5.446456567245144e-07,2.6056609828846734e-08,1.396399007125316e-07,3.0424469305189983e-07,3.4014683321126737e-07,4.873019760524915e-07,1.3850828431851401e-08,4.4650812888241175e-09,7.185791063735799e-08,2.1813752113114352e-07,1.7050213019588452e-07,1.1807680697709474e-07,1.715034795542796e-07,1.052381533483049e-07,5.0511914755984934e-08,1.1033557208030976e-07,9.300536575536738e-08,7.747040374252975e-08,1.9124409790161696e-07,4.951005126584108e-09
54,5.446456567245144e-07,2.6056609828846734e-08,1.3730906835514203e-07,3.032457831935404e-07,2.365450868031715e-07,4.571380514406583e-07,6.742407996483704e-09,4.4650812888241175e-09,7.184988911798422e-08,1.2662541419406698e-07,1.7050213019588452e-07,1.0721144359873853e-07,1.715034795542796e-07,1.052381533483049e-07,3.836775928000669e-08,1.0052742789812436e-07,9.300536575536738e-08,6.730416632540098e-08,1.8439583067936116e-07,4.951005126584108e-09
55,5.446136301144117e-07,2.54609404442873e-08,1.350298726505088e-07,1.7129626039732748e-07,2.365450868031715e-07,4.571380514406583e-07,6.742407996483704e-09,4.4650812888241175e-09,7.15344719514571e-08,1.0276599551299149e-07,1.5951475886962655e-07,9.478622972943084e-08,1.715034795542796e-07,9.019319009098332e-08,3.836775928000669e-08,1.0052742789812436e-07,9.195302009536969e-08,6.730416632540098e-08,1.0905943856694872e-07,4.651002926142098e-09
56,5.446136301144117e-07,2.100116848030692e-08,1.3389161038842404e-07,7.305397464163959e-08,2.3356877819480456e-07,3.6225401459561727e-07,6.742407996483704e-09,4.350605285103312e-09,7.15344719514571e-08,1.0276599551299149e-07,1.5951475886962655e-07,9.478622972943084e-08,1.715034795542796e-07,9.019319009098332e-08,3.836775928000669e-08,1.0052742789812436e-07,9.195302009536969e-08,6.730416632540098e-08,5.751785161654621e-08,4.395025989846612e-09
57,5.446136301144117e-07,2.100116848030692e-08,1.3389161038842404e-07,7.140269635894258e-08,2.3356877819480456e-07,3.6225401459561727e-07,6.742407996483704e-09,1.9315399467291634e-09,7.15344719514571e-08,1.0276599551299149e-07,1.5340020780828153e-07,9.478622972943084e-08,1.715034795542796e-07,5.2079383620106176e-08,3.836775928000669e-08,9.616470005359048e-08,9.009692545644539e-08,6.618225998013444e-08,5.751785161654621e-08,4.395025989846612e-09
58,5.446136301144117e-07,2.100116848030692e-08,1.3352320404218547e-07,7.140269635894258e-08,2.3356877819480456e-07,3.6225401459561727e-07,6.742407996483704e-09,1.9315399467291634e-09,7.15344719514571e-08,1.0276599551299149e-07,1.5340020780828153e-07,9.207039868150769e-08,1.715034795542796e-07,5.2079383620106176e-08,3.836775928000669e-08,9.616470005359048e-08,9.009692545644539e-08,6.587957755427052e-08,4.052406208057438e-08,4.395025989846612e-09
59,5.446136301144117e-07,2.0504732187074537e-08,1.3309263041076852e-07,6.942119133180707e-08,2.3356877819480456e-07,3.6225401459561727e-07,5.372940536610846e-09,1.9315399467291634e-09,7.15344719514571e-08,7.125792933468544e-08,1.5340020780828153e-07,8.947531135003426e-08,1.712906291391029e-07,4.3691610425645206e-08,3.836775928000669e-08,9.149846203736737e-08,8.863023266123317e-08,6.426935589015248e-08,3.2490649216890886e-08,4.395025989846612e-09
