generation,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20
0,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1,0.3588116004847409,0.37043302355280655,0.47128583855021655,0.5016785543535406,0.628562137811562,0.24670711019683214,0.36895918297378477,0.3755307280553981,0.2828612789400845,0.26829131435413184,0.3996636119836021,0.8805354770684928,0.380964978066016,0.6888324686609472,0.5822652045610417,0.2980430627511231,0.31442663735183807,0.24745155693663198,0.48216490405184315,0.4320183870176891
2,0.3588116004847409,0.37043302355280655,0.47128583855021655,0.40627410551428167,0.19941754286455346,0.13296098594335437,0.26541975427112824,0.2612732768805094,0.1356541164180628,0.26829131435413184,0.3996636119836021,0.6817994454925844,0.380964978066016,0.6868574885728688,0.37508368737043235,0.2980430627511231,0.24855947806913212,0.24745155693663198,0.3976140976362511,0.40760846401402334
3,0.3588116004847409,0.37043302355280655,0.27483786366605195,0.40627410551428167,0.19941754286455346,0.13296098594335437,0.26541975427112824,0.2612732768805094,0.1356541164180628,0.26829131435413184,0.3996636119836021,0.5303878007053004,0.380964978066016,0.6868574885728688,0.37508368737043235,0.2980430627511231,0.24855947806913212,0.1436647423347525,0.3976140976362511,0.40760846401402334
4,0.3588116004847409,0.37043302355280655,0.27483786366605195,0.40627410551428167,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1725410782832887,0.1356541164180628,0.26829131435413184,0.39725638572127175,0.11788943212487372,0.380964978066016,0.27323789631046635,0.37508368737043235,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3976140976362511,0.1793619110749266
5,0.3588116004847409,0.3423966732101168,0.27483786366605195,0.40627410551428167,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1725410782832887,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.380964978066016,0.27323789631046635,0.37508368737043235,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3976140976362511,0.1793619110749266
6,0.3588116004847409,0.3423966732101168,0.19786076923193313,0.4025398450816809,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1725410782832887,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.27779815760759047,0.27323789631046635,0.37508368737043235,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3976140976362511,0.1793619110749266
7,0.3588116004847409,0.3423966732101168,0.19786076923193313,0.4025398450816809,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1725410782832887,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.37508368737043235,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3976140976362511,0.1793619110749266
8,0.3588116004847409,0.3423966732101168,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1725410782832887,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.37508368737043235,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
9,0.3588116004847409,0.3305222476397962,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.13695926975586828,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
10,0.20792375482809625,0.3305222476397962,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.13695926975586828,0.1356541164180628,0.26829131435413184,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
11,0.20402194712175578,0.3305222476397962,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.13695926975586828,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
12,0.20402194712175578,0.3305222476397962,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.13695926975586828,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
13,0.20402194712175578,0.3167364921218187,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.13695926975586828,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.3372846657849202,0.1793619110749266
14,0.18592799362231352,0.3167364921218187,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.27323789631046635,0.1634853246848284,0.252798067051568,0.24855947806913212,0.1436647423347525,0.20798601248698542,0.1793619110749266
15,0.18592799362231352,0.2902670012666758,0.19786076923193313,0.14312574564219177,0.19941754286455346,0.13296098594335437,0.25652606192928007,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.12790181328136768,0.15327595125560695,0.252798067051568,0.24855947806913212,0.1436647423347525,0.18069193351979765,0.1793619110749266
16,0.18592799362231352,0.2800494716194222,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.25652606192928007,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.22822056857494336,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
17,0.18592799362231352,0.2800494716194222,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.25652606192928007,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
18,0.18592799362231352,0.2800494716194222,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
19,0.18592799362231352,0.2800494716194222,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
20,0.18592799362231352,0.22895742856032925,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
21,0.18592799362231352,0.22895742856032925,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.15327595125560695,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
22,0.18592799362231352,0.22895742856032925,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
23,0.18592799362231352,0.21088411469310175,0.19786076923193313,0.14312574564219177,0.14736336717730536,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
24,0.18592799362231352,0.21088411469310175,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
25,0.18592799362231352,0.21088411469310175,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
26,0.18592799362231352,0.21088411469310175,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
27,0.18592799362231352,0.21088411469310175,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
28,0.16344366047204142,0.21088411469310175,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
29,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
30,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.14312574564219177,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
31,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.23113921095095355,0.1436647423347525,0.18069193351979765,0.1793619110749266
32,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
33,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
34,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
35,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.13894812968981982,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.1356541164180628,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
36,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.10111627320931318,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.18703728960090155,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
37,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.10111627320931318,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
38,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.10111627320931318,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
39,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.10111627320931318,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.18069193351979765,0.1793619110749266
40,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.14843243684411928,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.08463272135844531,0.1793619110749266
41,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.08463272135844531,0.03565745970327326
42,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.08463272135844531,0.03565745970327326
43,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.2159554405619065,0.1436647423347525,0.08463272135844531,0.03565745970327326
44,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
45,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14896150197190872,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
46,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.17993989173362654,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
47,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
48,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
49,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
50,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
51,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
52,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20255243505263817,0.1436647423347525,0.08463272135844531,0.03565745970327326
53,0.16344366047204142,0.19406410143577366,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20142422194611975,0.1436647423347525,0.08463272135844531,0.03565745970327326
54,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.20142422194611975,0.1436647423347525,0.08463272135844531,0.03565745970327326
55,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
56,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.11788943212487372,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
57,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
58,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
59,0.16344366047204142,0.14998878553852313,0.1406034979246687,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
60,0.16344366047204142,0.14998878553852313,0.12782974508303108,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.11974150913212905,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
61,0.16344366047204142,0.14998878553852313,0.12782974508303108,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.09946206744283731,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
62,0.16344366047204142,0.14998878553852313,0.12782974508303108,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.09946206744283731,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
63,0.16344366047204142,0.14998878553852313,0.12782974508303108,0.1354298356118726,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.09946206744283731,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
64,0.16344366047204142,0.03508101474243875,0.12782974508303108,0.11476014213504576,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.09946206744283731,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
65,0.16344366047204142,0.03508101474243875,0.12782974508303108,0.11476014213504576,0.12730238546505,0.13296098594335437,0.14148401323567342,0.1246807965003871,0.026732074086550345,0.10724565188723116,0.13027149684007117,0.08651187075847185,0.09512423376548726,0.09946206744283731,0.09553888923043398,0.14500145190517824,0.1443451498651666,0.1436647423347525,0.08463272135844531,0.03565745970327326
